"","GPA","SLC","School","Plus","Physics","Math","Chemistry","Bio","Parent1","Parent2","X1","X2","X3","X4","X5","X6","X111","X222","X333","X444","X555","X666"
"220",0.9175,0.783333333333333,1,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0,0.666666666666667,0.84,0.9,0.916666666666667,0.88,0.5,0.36,0.944444444444444,0.888888888888889,0.888888888888889,1,0.944444444444444,1
"221",0,0.783333333333333,0,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0,0.666666666666667,0.84,0.9,0.916666666666667,0.88,0.5,0.38,0.777777777777778,0,0,0,0,0
"222",0,0.791666666666667,0,0.666666666666667,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0,0.666666666666667,0.84,0.78,0.666666666666667,0.94,0.2,0.4,0.888888888888889,0.833333333333333,0,0,0,0
"223",0,0.732777777777778,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0,1,0.78,0.8,0.166666666666667,0.66,0.32,0.38,0.611111111111111,0,0,0,0,0
"224",0,0.524444444444444,0,0.666666666666667,0.297297297297297,0.538461538461538,0.236842105263158,0.782608695652174,0.333333333333333,0,0.9,0.92,0.541666666666667,0.8,0.38,0.4,0.888888888888889,0.722222222222222,0.666666666666667,0.777777777777778,0,0
"225",0,0.444444444444444,0,0.611111111111111,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.666666666666667,0.333333333333333,0.8,0.9,0.5,0.64,0.3,0.36,0,0,0,0,0,0
"226",0,0.680555555555556,1,0.527777777777778,0.189189189189189,0.576923076923077,0.368421052631579,0.804347826086957,0,0.333333333333333,0.88,0.9,0.791666666666667,0.88,0.44,0.4,1,0.833333333333333,0,0.722222222222222,0.888888888888889,0.888888888888889
"227",0,0.894444444444444,1,0.611111111111111,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0.333333333333333,0.666666666666667,0.98,0.94,0.583333333333333,0.84,0.46,0.4,0.666666666666667,0.611111111111111,0,0,0,0.888888888888889
"228",0,0.482777777777778,0,0.611111111111111,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0.333333333333333,0.666666666666667,0.82,0.92,0.5,0.62,0.44,0.36,0.777777777777778,0.611111111111111,0.666666666666667,0,0,0
"229",0,0.857777777777778,0,0.777777777777778,0.594594594594595,0.519230769230769,0.789473684210526,0.793478260869565,0.333333333333333,0.666666666666667,0.88,0.98,0.75,0.86,0.42,0.38,0.722222222222222,0.722222222222222,0,0,0.777777777777778,0
"230",0,0.857777777777778,1,0.777777777777778,0.513513513513513,0.769230769230769,0.526315789473684,0.869565217391304,1,0.666666666666667,0.94,0.78,0.375,0.64,0.5,0.4,0,0,0,0,0,0
"231",0,0.861111111111111,1,0.833333333333333,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.86,0.74,0.583333333333333,0.86,0.36,0.38,0.833333333333333,0.666666666666667,0.666666666666667,0.888888888888889,0,0.944444444444444
"232",0,0.705,1,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.666666666666667,0.666666666666667,0.86,0.74,0.583333333333333,0.84,0.4,0.4,0.833333333333333,0.722222222222222,0.666666666666667,0.777777777777778,0,0.944444444444444
"233",0,0.769444444444444,0,0.5,0.702702702702703,0.865384615384615,1,1,0.666666666666667,1,0.72,0.72,0.583333333333333,0.62,0.24,0.38,0,0,0,0,0,0
"234",0,0.350833333333333,1,0.0277777777777778,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0,0.666666666666667,0.72,0.7,0.666666666666667,0.84,0.28,0.4,0.888888888888889,0.777777777777778,0,0.777777777777778,0.777777777777778,0
"235",0,0.819444444444444,0,0.611111111111111,0.567567567567568,0.673076923076923,0.921052631578947,0.760869565217391,0.333333333333333,1,0.74,0.86,0.375,0.54,0.32,0.36,0,0,0,0,0,0
"236",0,0.747222222222222,1,0.777777777777778,0.513513513513513,0.596153846153846,0.605263157894737,0.760869565217391,1,1,0.7,0.84,0.666666666666667,0.84,0.52,0.38,0.888888888888889,0.833333333333333,0,0.888888888888889,0.888888888888889,0
"237",0,0.725,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0,1,0.78,0.78,0.666666666666667,0.96,0.42,0.4,0.888888888888889,1,0.777777777777778,1,1,0
"238",0,0.888888888888889,1,0.777777777777778,0.378378378378378,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.96,0.94,0.583333333333333,0.82,0.54,0.38,0,0.666666666666667,0.833333333333333,0.833333333333333,0.722222222222222,0
"239",0,0.875,0,0.611111111111111,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0.333333333333333,0.666666666666667,0.96,0.86,0.625,0.9,0.22,0.38,0.777777777777778,0.666666666666667,0,0.722222222222222,0,0
"240",0,0.722222222222222,1,0.833333333333333,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0.333333333333333,0.666666666666667,0.88,0.86,0.458333333333333,0.76,0.34,0.38,0.777777777777778,0.611111111111111,0,0,0,0.944444444444444
"241",0,0.208333333333333,1,0.583333333333333,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,1,1,0.64,0.72,0.375,0.54,0.3,0.38,0,0,0,0,0,0
"242",0,0.604166666666667,1,0.611111111111111,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,1,1,0.66,0.72,0.708333333333333,0.84,0.28,0.4,0.777777777777778,0,0,0,0,0
"243",0,0.6,1,0.638888888888889,0.567567567567568,0.288461538461538,0.789473684210526,0.673913043478261,0.333333333333333,0.333333333333333,0.8,0.74,0.5,0.86,0.34,0.36,0.722222222222222,0.722222222222222,0,0.611111111111111,0,0
"244",0,0.852777777777778,1,0.527777777777778,0.243243243243243,0.384615384615385,0.526315789473684,0.673913043478261,0,0.666666666666667,0.8,0.84,0.583333333333333,0.62,0.42,0.38,0.777777777777778,0.611111111111111,0,0.666666666666667,0.777777777777778,0.944444444444444
"245",0,0.722222222222222,0,0.805555555555556,0.540540540540541,0.576923076923077,0.5,0.826086956521739,0.333333333333333,1,0.82,0.74,0.416666666666667,0.88,0.32,0.36,0.722222222222222,0.722222222222222,0.611111111111111,0.722222222222222,0,0
"246",0,0.927222222222222,0,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.8,0.84,0.583333333333333,0.62,0.2,0.4,0,0,0,0,0,0.888888888888889
"247",0,0.783333333333333,1,0.694444444444444,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.86,0.82,0.625,0.84,0.48,0.4,0.777777777777778,0,0.777777777777778,0,0,0
"248",0,0.783333333333333,1,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.76,0.72,0.583333333333333,0.64,0.34,0.4,0.777777777777778,0.722222222222222,0,0.833333333333333,0,0
"249",0,0.416666666666667,1,0.472222222222222,0.162162162162162,0.384615384615385,0.236842105263158,0.597826086956522,0.666666666666667,1,0.8,0.74,0.583333333333333,0.68,0.46,0.38,0.666666666666667,0.611111111111111,0,0.611111111111111,0,0
"250",0,0.888888888888889,1,0.861111111111111,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,0,0.666666666666667,0.96,0.94,0.625,0.84,0.34,0.36,0.777777777777778,0.722222222222222,0,0.722222222222222,0,0
"251",0,0.444444444444444,1,0.5,0.324324324324324,0.288461538461538,0.394736842105263,0.91304347826087,0,1,0.92,0.86,0.333333333333333,0.86,0.42,0.36,0.666666666666667,0.666666666666667,0,0,0,0
"252",0,0.323055555555555,1,0,0.72972972972973,0.826923076923077,0.973684210526316,0.826086956521739,0.333333333333333,0.666666666666667,0.88,0.88,0.166666666666667,0.58,0.3,0.38,0.611111111111111,0.611111111111111,0,0.611111111111111,0,0
"253",0,0.378611111111111,1,0.888888888888889,0.513513513513513,0.596153846153846,0.763157894736842,0.826086956521739,1,1,0.88,0.92,0.458333333333333,0.54,0.4,0.38,0.722222222222222,0,0,0.666666666666667,0.666666666666667,0.888888888888889
"254",0,0.583333333333333,1,0.611111111111111,0.567567567567568,0.673076923076923,0.921052631578947,0.760869565217391,0.333333333333333,1,0.84,0.84,0.333333333333333,0.72,0.32,0.38,0.666666666666667,0.777777777777778,0,0.777777777777778,0.722222222222222,0.888888888888889
"255",0,0.583333333333333,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0,1,0.92,0.88,0.75,0.74,0.48,0.36,0.888888888888889,0.666666666666667,0.722222222222222,0.888888888888889,0.777777777777778,0
"256",0,0.5,0,0.777777777777778,0.378378378378378,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.78,0.72,0,0.54,0.3,0.36,0,0,0,0,0,0.888888888888889
"257",0,0.444444444444444,0,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0,1,0.92,0.9,0.5,0.8,0.38,0.38,0,0.722222222222222,0,0,0,0
"258",0,0.111111111111111,1,0.666666666666667,0.297297297297297,0.538461538461538,0.236842105263158,0.782608695652174,0.333333333333333,0,0.7,0.84,0.583333333333333,0.8,0.46,0.4,0,0.666666666666667,0.722222222222222,0,0.666666666666667,0
"259",0,0.361111111111111,0,0.611111111111111,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0.333333333333333,0.666666666666667,0.9,0.92,0.416666666666667,0.7,0.54,0.36,0.666666666666667,0,0.722222222222222,0,0.666666666666667,0
"260",0,0.166666666666667,1,0.777777777777778,0.540540540540541,0.615384615384615,0.789473684210526,0.902173913043478,0,0.333333333333333,0.88,0.92,0.708333333333333,0.82,0.54,0.4,0.777777777777778,0.722222222222222,0.777777777777778,0.722222222222222,0,0
"261",1,0.880555555555556,0,0.666666666666667,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0,0.333333333333333,0.8,0.86,0.416666666666667,0.8,0.72,0.8,0,0.611111111111111,0.722222222222222,0,0,0
"262",1,0.791666666666667,0,0.666666666666667,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0.333333333333333,0.666666666666667,0.84,0.8,0.875,0.84,0.94,0.84,0.722222222222222,0.611111111111111,0.833333333333333,0,0,0
"263",0.985,0.732777777777778,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0.333333333333333,0.666666666666667,0.82,0.92,0.291666666666667,0.6,0.66,0.6,0,0,0.555555555555556,0,0,0
"264",0.985,0.524444444444444,0,0.666666666666667,0.297297297297297,0.538461538461538,0.236842105263158,0.782608695652174,0.333333333333333,0.666666666666667,0.9,0.88,0.583333333333333,0.78,0.8,0.78,0.777777777777778,0.666666666666667,0.777777777777778,0,0,0.888888888888889
"265",0.985,0.444444444444444,0,0.611111111111111,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,1,0.666666666666667,0.84,0.92,0.25,0.76,0.64,0.76,0,0.666666666666667,0.722222222222222,0.777777777777778,0,0
"266",0.9625,0.694444444444444,1,0.888888888888889,0.405405405405405,0.384615384615385,0.394736842105263,0.815217391304348,0.333333333333333,0.666666666666667,0.94,0.86,0.625,0.8,0.82,0.8,0.833333333333333,0.722222222222222,0.944444444444444,0,0,1
"267",0.9525,0.680555555555556,1,0.527777777777778,0.189189189189189,0.576923076923077,0.368421052631579,0.804347826086957,0.666666666666667,0.666666666666667,0.84,0.94,0.75,0.9,0.88,0.9,0.777777777777778,0.722222222222222,0.944444444444444,1,0,0
"268",0.9525,0.894444444444444,1,0.611111111111111,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0.666666666666667,1,0.84,0.9,0.666666666666667,0.8,0.84,0.8,0.611111111111111,0.666666666666667,0.666666666666667,0.888888888888889,0,0
"269",0.9525,0.894444444444444,0,0.611111111111111,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0,0.666666666666667,0.84,0.9,0.666666666666667,0.8,0.84,0.76,0,0.611111111111111,0.611111111111111,0,0,0.722222222222222
"270",0.945,0.894444444444444,0,0.611111111111111,0.567567567567568,0.634615384615385,0.868421052631579,0.706521739130435,0.333333333333333,1,0.84,0.9,0.666666666666667,0.8,0.84,0.88,0.722222222222222,0.666666666666667,0.888888888888889,0,0,0.944444444444444
"271",0.935,0.857777777777778,1,0.777777777777778,0.513513513513513,0.769230769230769,0.526315789473684,0.869565217391304,1,1,0.84,0.78,0.25,0.7,0.64,0.7,0,0,0.5,0,0,0.722222222222222
"272",0.93,0.395833333333333,1,0.583333333333333,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0,1,0.78,0.8,0.625,0.88,0.82,0.88,0.888888888888889,0.666666666666667,0.722222222222222,0.944444444444444,0,0
"273",0.93,0.861111111111111,1,0.833333333333333,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.9,0.92,0.708333333333333,0.8,0.86,0.8,0.777777777777778,0,0.777777777777778,0.888888888888889,0,0
"274",0.93,0.611111111111111,0,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.333333333333333,0.666666666666667,0.8,0.9,0.458333333333333,0.86,0.74,0.86,0.777777777777778,0.777777777777778,0.777777777777778,0.833333333333333,0,0
"275",0.93,0.705,1,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.333333333333333,0.666666666666667,0.88,0.9,0.666666666666667,0.8,0.84,0.8,0.722222222222222,0.666666666666667,0.833333333333333,0.944444444444444,0,0
"276",0.925,0.769444444444444,0,0.5,0.702702702702703,0.865384615384615,1,1,1,1,0.98,0.94,0.208333333333333,0.8,0.62,0.8,0.611111111111111,0,0.666666666666667,0,0,0.777777777777778
"277",0.92,0.350833333333333,1,0.0277777777777778,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,1,1,0.82,0.92,0.666666666666667,0.84,0.84,0.84,0,0.833333333333333,0.944444444444444,1,0,0
"278",0.9175,0.316111111111111,0,0.472222222222222,0.486486486486487,0.576923076923077,0.526315789473684,0.91304347826087,0.333333333333333,0.333333333333333,0.88,0.98,0.416666666666667,0.82,0.72,0.82,0.611111111111111,0.611111111111111,0.666666666666667,0,0,0.722222222222222
"279",0.9075,0.819444444444444,0,0.611111111111111,0.567567567567568,0.673076923076923,0.921052631578947,0.760869565217391,0,0.666666666666667,0.54,0.7,0.0416666666666667,0.7,0.54,0.7,0,0,0,0,0,0.722222222222222
"280",0.9075,0.747222222222222,1,0.777777777777778,0.513513513513513,0.596153846153846,0.605263157894737,0.760869565217391,0.333333333333333,1,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0.888888888888889,0.777777777777778,1,0,0,0
"281",0.9025,0.725,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0.333333333333333,0.666666666666667,0.96,0.84,0.916666666666667,0.84,0.96,0.84,0.722222222222222,0.722222222222222,0.888888888888889,0,0,0
"282",0.8975,0.888888888888889,1,0.777777777777778,0.378378378378378,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.82,0.8,0.625,0.8,0.82,0.8,0.666666666666667,0.722222222222222,0.944444444444444,0,0,0
"283",0.8925,0.875,0,0.611111111111111,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0.333333333333333,0.666666666666667,0.9,0.82,0.791666666666667,0.82,0.9,0.82,0,0.611111111111111,0.722222222222222,0,0,0.777777777777778
"284",0.8875,0.722222222222222,1,0.833333333333333,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0.666666666666667,1,0.76,0.74,0.5,0.74,0.76,0.74,0,0.722222222222222,0.722222222222222,0.777777777777778,0,0
"285",0.8775,0.208333333333333,1,0.583333333333333,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,0,0.666666666666667,0.54,0.7,0.0416666666666667,0.7,0.54,0.7,0,0,0,0,0,0.777777777777778
"286",0.875,0.604166666666667,1,0.611111111111111,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,0,1,0.84,0.86,0.666666666666667,0.86,0.84,0.86,0.722222222222222,0.666666666666667,0.833333333333333,0.833333333333333,0,0
"287",0.87,0.6,1,0.638888888888889,0.567567567567568,0.288461538461538,0.789473684210526,0.673913043478261,0.333333333333333,0.666666666666667,0.86,0.76,0.708333333333333,0.76,0.86,0.76,0.666666666666667,0.777777777777778,0.777777777777778,0,0,1
"288",0.87,0.852777777777778,1,0.527777777777778,0.243243243243243,0.384615384615385,0.526315789473684,0.673913043478261,1,1,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0.666666666666667,0.666666666666667,0.666666666666667,0.888888888888889,0,0
"289",0.865,0.857777777777778,1,0.694444444444444,0.72972972972973,0.769230769230769,0.868421052631579,0.869565217391304,0.333333333333333,1,0.98,0.96,0.958333333333333,0.96,0.98,0.96,1,0.833333333333333,0.944444444444444,0,0,0
"290",0.865,0.722222222222222,0,0.805555555555556,0.540540540540541,0.576923076923077,0.5,0.826086956521739,0,1,0.88,0.72,0.75,0.72,0.88,0.72,0.722222222222222,0.777777777777778,0.722222222222222,0,0,0
"291",0.865,0.811111111111111,1,0.861111111111111,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.333333333333333,0.666666666666667,0.84,0.92,0.666666666666667,0.92,0.84,0.92,1,0.777777777777778,0.944444444444444,0,0,1
"292",0.865,0.416666666666667,0,0.805555555555556,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0,1,0.9,0.92,0.791666666666667,0.92,0.9,0.92,0.888888888888889,0.777777777777778,0.944444444444444,0.888888888888889,0,0
"293",0.86,0.816666666666667,1,0.805555555555556,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.333333333333333,0,0.92,0.9,0.833333333333333,0.9,0.92,0.9,1,0.833333333333333,1,1,0,0
"294",0.8575,0.416666666666667,0,0.694444444444444,0.594594594594595,0.519230769230769,0.789473684210526,0.793478260869565,0.333333333333333,0.666666666666667,0.84,0.88,0.666666666666667,0.88,0.84,0.88,0.666666666666667,0.666666666666667,0.944444444444444,0,0,1
"295",0.8525,0.791666666666667,1,0.694444444444444,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0,0.333333333333333,0.84,0.84,0.666666666666667,0.84,0.84,0.84,0.888888888888889,0.722222222222222,1,0,0,0
"296",0.8525,0.927222222222222,0,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0,0.333333333333333,0.62,0.8,0.208333333333333,0.8,0.62,0.8,0,0,0,1,0,0
"297",0.85,0.572222222222222,1,0.5,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,0.333333333333333,0.666666666666667,0.9,0.88,0.791666666666667,0.88,0.9,0.88,0.888888888888889,0.833333333333333,1,1,0,0
"298",0.8375,0.783333333333333,1,0.694444444444444,0.243243243243243,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.84,0.82,0.666666666666667,0.82,0.84,0.82,0.777777777777778,0.722222222222222,1,1,0,0
"299",0.8325,0.783333333333333,1,0.916666666666667,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.333333333333333,0.666666666666667,0.64,0.8,0.25,0.8,0.64,0.8,0.666666666666667,0.666666666666667,0.888888888888889,0,0,0
"300",0.8325,0.666666666666667,1,0.5,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,1,0.666666666666667,0.8,0.8,0.583333333333333,0.8,0.8,0.8,0.666666666666667,0.611111111111111,0.722222222222222,0.722222222222222,0,0
"301",0.8225,0.222222222222222,1,0.361111111111111,0.162162162162162,0.384615384615385,0.236842105263158,0.597826086956522,0.333333333333333,0.666666666666667,0.68,0.8,0.333333333333333,0.8,0.68,0.8,0.666666666666667,0,0.833333333333333,0,0,1
"302",0.8225,0.861111111111111,1,0.833333333333333,0.675675675675676,0.769230769230769,0.789473684210526,0.847826086956522,0.666666666666667,0.666666666666667,0.92,0.92,0.833333333333333,0.92,0.92,0.92,0.777777777777778,0.833333333333333,1,1,0,0
"303",0.82,0.305555555555556,1,0.5,0.27027027027027,0.384615384615385,0.394736842105263,0.706521739130435,0.666666666666667,1,0.84,0.82,0.666666666666667,0.82,0.84,0.82,0.666666666666667,0.611111111111111,0.777777777777778,0,0,0
"304",0.82,0.611111111111111,0,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0,0.666666666666667,0.9,0.94,0.791666666666667,0.94,0.9,0.94,0.888888888888889,0.777777777777778,0.888888888888889,0,0,0.944444444444444
"305",0.8175,0.705,1,0.555555555555556,0.567567567567568,0.711538461538462,0.657894736842105,0.815217391304348,0.333333333333333,1,0.92,0.9,0.833333333333333,0.9,0.92,0.9,0.833333333333333,0.722222222222222,0.944444444444444,0,0,0
"306",0.8075,0.527777777777778,1,0.527777777777778,0.324324324324324,0.288461538461538,0.394736842105263,0.91304347826087,1,1,0.86,0.68,0.708333333333333,0.68,0.86,0.68,0.666666666666667,0.722222222222222,0.777777777777778,0.833333333333333,0,0
"307",0.805,0.769444444444444,0,0.5,0.702702702702703,0.865384615384615,1,1,0,1,0.9,0.84,0.791666666666667,0.84,0.9,0.84,0.777777777777778,0.722222222222222,0.888888888888889,0,0,0
"308",0.805,0.797222222222222,0,0.527777777777778,0.72972972972973,0.826923076923077,0.973684210526316,0.826086956521739,0.333333333333333,0.666666666666667,0.58,0.6,0.125,0.6,0.58,0.6,0,0,0.722222222222222,0.833333333333333,0,0
"309",0.805,0.350833333333333,1,0.0277777777777778,0.621621621621622,0.769230769230769,0.447368421052632,0.923913043478261,0.333333333333333,0.666666666666667,0.9,0.8,0.791666666666667,0.8,0.9,0.8,0.777777777777778,0.722222222222222,0.777777777777778,0.944444444444444,0,0
"310",0.805,0.378611111111111,1,0.5,0.513513513513513,0.596153846153846,0.763157894736842,0.826086956521739,0.333333333333333,0.666666666666667,0.54,0.74,0.0416666666666667,0.74,0.54,0.74,0.777777777777778,0.666666666666667,0.833333333333333,0,0,0
"311",0.8025,0.316111111111111,0,0.472222222222222,0.486486486486487,0.576923076923077,0.526315789473684,0.91304347826087,1,1,0.96,0.86,0.916666666666667,0.86,0.96,0.86,0.722222222222222,0.722222222222222,0.944444444444444,0.666666666666667,0,0
"312",0.7925,0.819444444444444,0,0.611111111111111,0.567567567567568,0.673076923076923,0.921052631578947,0.760869565217391,1,1,0.92,0.82,0.833333333333333,0.82,0.92,0.82,0.944444444444444,0.777777777777778,1,0.833333333333333,0,0
"313",0.79,0.305555555555556,1,0.611111111111111,0.567567567567568,0.673076923076923,0.921052631578947,0.760869565217391,0.333333333333333,0.333333333333333,0.72,0.68,0.416666666666667,0.68,0.72,0.68,0.666666666666667,0.722222222222222,0.777777777777778,0.666666666666667,0,0
"314",0.79,0.747222222222222,1,0.777777777777778,0.513513513513513,0.596153846153846,0.605263157894737,0.760869565217391,0,0.666666666666667,0.82,0.92,0.625,0.92,0.82,0.92,1,0.777777777777778,0.944444444444444,0,0,0
"315",0.7825,0.5,1,0.777777777777778,0.513513513513513,0.596153846153846,0.605263157894737,0.760869565217391,0.333333333333333,1,0.74,0.88,0.458333333333333,0.88,0.74,0.88,0.777777777777778,0.944444444444444,0.777777777777778,0.833333333333333,0,0
"316",0.7825,0.611111111111111,0,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0.333333333333333,0.666666666666667,0.54,0.52,0.0416666666666667,0.52,0.54,0.52,0,0,0,0.777777777777778,0,0
"317",0.7775,0.725,1,0.527777777777778,0.297297297297297,0.730769230769231,0.184210526315789,0.608695652173913,0.333333333333333,0.666666666666667,0.86,0.88,0.708333333333333,0.88,0.86,0.88,0.944444444444444,0.944444444444444,0.944444444444444,0,0,0
"318",0.7575,0.888888888888889,1,0.777777777777778,0.378378378378378,0.211538461538462,0.342105263157895,0.66304347826087,0.333333333333333,0.666666666666667,0.76,0.86,0.5,0.86,0.76,0.86,0.722222222222222,0.888888888888889,0.944444444444444,0.833333333333333,0,0
"319",0.7525,0.527777777777778,0,0.777777777777778,0.378378378378378,0.211538461538462,0.342105263157895,0.66304347826087,0.666666666666667,1,0.8,0.76,0.583333333333333,0.76,0.8,0.76,0.777777777777778,0.777777777777778,0.888888888888889,0,0,1
"320",0.7475,0.305555555555556,1,0.555555555555556,0.297297297297297,0.538461538461538,0.236842105263158,0.782608695652174,0,0.666666666666667,0.9,0.86,0.791666666666667,0.86,0.9,0.86,0.944444444444444,1,1,1,0,0
"321",0.7475,0.333333333333333,1,0.555555555555556,0.297297297297297,0.538461538461538,0.236842105263158,0.782608695652174,0,1,0.8,0.8,0.583333333333333,0.8,0.8,0.8,0.666666666666667,0.833333333333333,0.833333333333333,0.833333333333333,0,0
"322",0.7475,0.222222222222222,0,0.5,0.324324324324324,0.519230769230769,0.631578947368421,0.771739130434783,0.333333333333333,0.666666666666667,0.7,0.72,0.375,0.72,0.7,0.72,0.833333333333333,0.888888888888889,0.777777777777778,0.611111111111111,0,0
"323",0.745,0.875,0,0.611111111111111,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,1,1,0.7,0.76,0.375,0.76,0.7,0.76,0.722222222222222,0.944444444444444,0.888888888888889,0,0,0
"324",0.7375,0.555555555555556,1,0.833333333333333,0.540540540540541,0.615384615384615,0.789473684210526,0.902173913043478,0.333333333333333,1,0.82,0.86,0.625,0.86,0.82,0.86,0.722222222222222,0.944444444444444,0.944444444444444,0,0,0
"325",0.72,0.722222222222222,1,0.833333333333333,0.594594594594595,0.673076923076923,0.394736842105263,0.869565217391304,0,1,0.88,0.92,0.75,0.92,0.88,0.92,0.888888888888889,1,1,0.944444444444444,0,0
"326",0.715,0.208333333333333,1,0.583333333333333,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,0.333333333333333,0.666666666666667,0.72,0.78,0.416666666666667,0.78,0.72,0.78,0.666666666666667,0.777777777777778,0.666666666666667,0.777777777777778,0,0
"327",0.6975,0.604166666666667,1,0.611111111111111,0.216216216216216,0.230769230769231,0.657894736842105,0.673913043478261,0,1,0.92,0.92,0.833333333333333,0.92,0.92,0.92,0.888888888888889,0.888888888888889,0.888888888888889,0.777777777777778,0,0
"328",0.6975,0.6,1,0.638888888888889,0.567567567567568,0.288461538461538,0.789473684210526,0.673913043478261,0.333333333333333,0,0.9,0.9,0.791666666666667,0.9,0.9,0.9,0.833333333333333,0.944444444444444,0.944444444444444,1,0,0
"329",0.6975,0.852777777777778,1,0.527777777777778,0.243243243243243,0.384615384615385,0.526315789473684,0.673913043478261,0.333333333333333,0.666666666666667,0.8,0.9,0.583333333333333,0.9,0.8,0.9,0.833333333333333,0.944444444444444,0.944444444444444,1,0,0
"330",0.695,0.857777777777778,1,0.694444444444444,0.72972972972973,0.769230769230769,0.868421052631579,0.869565217391304,0,0.333333333333333,0.92,0.88,0.833333333333333,0.88,0.92,0.88,0.888888888888889,0.944444444444444,1,0,0,1
"331",0.6925,0.722222222222222,0,0.805555555555556,0.540540540540541,0.576923076923077,0.5,0.826086956521739,0,0.333333333333333,0.98,0.94,0.958333333333333,0.94,0.98,0.94,1,1,1,1,0,0
"332",0.68,0.811111111111111,1,0.805555555555556,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.333333333333333,0.666666666666667,0.92,0.9,0.833333333333333,0.9,0.92,0.9,1,0.944444444444444,1,1,0,0
"333",0.67,0.416666666666667,0,0.805555555555556,0.621621621621622,0.788461538461538,0.710526315789474,0.782608695652174,0.333333333333333,0.666666666666667,1,0.96,1,0.96,1,0.96,1,1,1,0,0,1
